gene	logFC	logCPM	LR	PValue	FDR
TRAPPC3L	5.23485779762922e-16	9.28504180100655	0	1	1
FAM26E	5.23485779762922e-16	9.28504180100655	0	1	1
RWDD1	5.23485779762922e-16	9.28504180100655	0	1	1
RSPH4A	5.23485779762922e-16	9.28504180100655	0	1	1
ZUFSP	5.23485779762922e-16	9.28504180100655	0	1	1
KPNA5	5.23485779762922e-16	9.28504180100655	0	1	1
NUS1	5.23485779762922e-16	9.28504180100655	0	1	1
SLC35F1	5.23485779762922e-16	9.28504180100655	0	1	1
CEP85L	5.23485779762922e-16	9.28504180100655	0	1	1
PLN	5.23485779762922e-16	9.28504180100655	0	1	1
MCM9	5.23485779762922e-16	9.28504180100655	0	1	1
ASF1A	5.23485779762922e-16	9.28504180100655	0	1	1
RP11-351A11.1	5.23485779762922e-16	9.28504180100655	0	1	1
FAM184A	5.23485779762922e-16	9.28504180100655	0	1	1
MAN1A1	5.23485779762922e-16	9.28504180100655	0	1	1
GJA1	5.23485779762922e-16	9.28504180100655	0	1	1
HSF2	5.23485779762922e-16	9.28504180100655	0	1	1
SERINC1	5.23485779762922e-16	9.28504180100655	0	1	1
PKIB	5.23485779762922e-16	9.28504180100655	0	1	1
RP11-95G17.2	5.23485779762922e-16	9.28504180100655	0	1	1
SMPDL3A	5.23485779762922e-16	9.28504180100655	0	1	1
NKAIN2	5.23485779762922e-16	9.28504180100655	0	1	1
RP11-510H23.1	5.23485779762922e-16	9.28504180100655	0	1	1
RNF217	5.23485779762922e-16	9.28504180100655	0	1	1
TPD52L1	5.23485779762922e-16	9.28504180100655	0	1	1
RP11-624M8.1	5.23485779762922e-16	9.28504180100655	0	1	1
HEY2	5.23485779762922e-16	9.28504180100655	0	1	1
NCOA7	5.23485779762922e-16	9.28504180100655	0	1	1
HINT3	5.23485779762922e-16	9.28504180100655	0	1	1
TRMT11	5.23485779762922e-16	9.28504180100655	0	1	1
RP11-527F13.1	5.23485779762922e-16	9.28504180100655	0	1	1
CENPW	5.23485779762922e-16	9.28504180100655	0	1	1
SOGA3	5.23485779762922e-16	9.28504180100655	0	1	1
SOGA3.1	5.23485779762922e-16	9.28504180100655	0	1	1
KIAA0408	5.23485779762922e-16	9.28504180100655	0	1	1
C6orf58	5.23485779762922e-16	9.28504180100655	0	1	1
THEMIS	5.23485779762922e-16	9.28504180100655	0	1	1
PTPRK	5.23485779762922e-16	9.28504180100655	0	1	1
RP11-103C16.2	5.23485779762922e-16	9.28504180100655	0	1	1
RP1-86D1.4	5.23485779762922e-16	9.28504180100655	0	1	1
LAMA2	5.23485779762922e-16	9.28504180100655	0	1	1
RP1-69D17.3	5.23485779762922e-16	9.28504180100655	0	1	1
RP1-69D17.4	5.23485779762922e-16	9.28504180100655	0	1	1
ARHGAP18	5.23485779762922e-16	9.28504180100655	0	1	1
TMEM244	5.23485779762922e-16	9.28504180100655	0	1	1
L3MBTL3	5.23485779762922e-16	9.28504180100655	0	1	1
RP11-73O6.3	5.23485779762922e-16	9.28504180100655	0	1	1
SAMD3	5.23485779762922e-16	9.28504180100655	0	1	1
TMEM200A	5.23485779762922e-16	9.28504180100655	0	1	1
EPB41L2	5.23485779762922e-16	9.28504180100655	0	1	1
ARG1	5.23485779762922e-16	9.28504180100655	0	1	1
MED23	5.23485779762922e-16	9.28504180100655	0	1	1
ENPP3	5.23485779762922e-16	9.28504180100655	0	1	1
CTAGE9	5.23485779762922e-16	9.28504180100655	0	1	1
ENPP1	5.23485779762922e-16	9.28504180100655	0	1	1
CTGF	5.23485779762922e-16	9.28504180100655	0	1	1
RP11-69I8.3	5.23485779762922e-16	9.28504180100655	0	1	1
LINC01013	5.23485779762922e-16	9.28504180100655	0	1	1
MOXD1	5.23485779762922e-16	9.28504180100655	0	1	1
VNN1	5.23485779762922e-16	9.28504180100655	0	1	1
VNN3	5.23485779762922e-16	9.28504180100655	0	1	1
RP1-55C23.7	5.23485779762922e-16	9.28504180100655	0	1	1
SLC18B1	5.23485779762922e-16	9.28504180100655	0	1	1
EYA4	5.23485779762922e-16	9.28504180100655	0	1	1
SLC2A12	5.23485779762922e-16	9.28504180100655	0	1	1
RP11-557H15.3	5.23485779762922e-16	9.28504180100655	0	1	1
LINC01010	5.23485779762922e-16	9.28504180100655	0	1	1
RP11-557H15.4	5.23485779762922e-16	9.28504180100655	0	1	1
RP1-287H17.1	5.23485779762922e-16	9.28504180100655	0	1	1
ALDH8A1	5.23485779762922e-16	9.28504180100655	0	1	1
HBS1L	5.23485779762922e-16	9.28504180100655	0	1	1
CTA-212D2.2	5.23485779762922e-16	9.28504180100655	0	1	1
MYB	5.23485779762922e-16	9.28504180100655	0	1	1
AHI1	5.23485779762922e-16	9.28504180100655	0	1	1
RP3-388E23.2	5.23485779762922e-16	9.28504180100655	0	1	1
LINC00271	5.23485779762922e-16	9.28504180100655	0	1	1
PDE7B	5.23485779762922e-16	9.28504180100655	0	1	1
RP13-143G15.3	5.23485779762922e-16	9.28504180100655	0	1	1
RP13-143G15.4	5.23485779762922e-16	9.28504180100655	0	1	1
MTFR2	5.23485779762922e-16	9.28504180100655	0	1	1
RP3-406A7.7	5.23485779762922e-16	9.28504180100655	0	1	1
MAP7	5.23485779762922e-16	9.28504180100655	0	1	1
RP3-325F22.5	5.23485779762922e-16	9.28504180100655	0	1	1
MAP3K5	5.23485779762922e-16	9.28504180100655	0	1	1
RP3-325F22.3	5.23485779762922e-16	9.28504180100655	0	1	1
PEX7	5.23485779762922e-16	9.28504180100655	0	1	1
SLC35D3	5.23485779762922e-16	9.28504180100655	0	1	1
IL20RA	5.23485779762922e-16	9.28504180100655	0	1	1
IL22RA2	5.23485779762922e-16	9.28504180100655	0	1	1
RP11-95M15.1	5.23485779762922e-16	9.28504180100655	0	1	1
RP11-356I2.1	5.23485779762922e-16	9.28504180100655	0	1	1
RP11-10J5.1	5.23485779762922e-16	9.28504180100655	0	1	1
RP11-240M16.1	5.23485779762922e-16	9.28504180100655	0	1	1
PERP	5.23485779762922e-16	9.28504180100655	0	1	1
KIAA1244	5.23485779762922e-16	9.28504180100655	0	1	1
PBOV1	5.23485779762922e-16	9.28504180100655	0	1	1
NHSL1	5.23485779762922e-16	9.28504180100655	0	1	1
RP11-390P2.4	5.23485779762922e-16	9.28504180100655	0	1	1
ECT2L	5.23485779762922e-16	9.28504180100655	0	1	1
REPS1	5.23485779762922e-16	9.28504180100655	0	1	1
RP1-225E12.2	5.23485779762922e-16	9.28504180100655	0	1	1
TXLNB	5.23485779762922e-16	9.28504180100655	0	1	1
RP11-445F6.2	5.23485779762922e-16	9.28504180100655	0	1	1
RP5-899B16.1	5.23485779762922e-16	9.28504180100655	0	1	1
RP3-460G2.2	5.23485779762922e-16	9.28504180100655	0	1	1
GPR126	5.23485779762922e-16	9.28504180100655	0	1	1
RP11-440G9.1	5.23485779762922e-16	9.28504180100655	0	1	1
RP1-67K17.3	5.23485779762922e-16	9.28504180100655	0	1	1
HIVEP2	5.23485779762922e-16	9.28504180100655	0	1	1
RP1-67K17.4	5.23485779762922e-16	9.28504180100655	0	1	1
RP11-439L18.2	5.23485779762922e-16	9.28504180100655	0	1	1
RP11-439L18.1	5.23485779762922e-16	9.28504180100655	0	1	1
RP11-439L18.3	5.23485779762922e-16	9.28504180100655	0	1	1
RP1-45I4.3	5.23485779762922e-16	9.28504180100655	0	1	1
AIG1	5.23485779762922e-16	9.28504180100655	0	1	1
RP1-45I4.2	5.23485779762922e-16	9.28504180100655	0	1	1
ADAT2	5.23485779762922e-16	9.28504180100655	0	1	1
PEX3	5.23485779762922e-16	9.28504180100655	0	1	1
RP1-20N2.6	5.23485779762922e-16	9.28504180100655	0	1	1
PHACTR2	5.23485779762922e-16	9.28504180100655	0	1	1
RP11-436I24.1	5.23485779762922e-16	9.28504180100655	0	1	1
RP3-468K18.5	5.23485779762922e-16	9.28504180100655	0	1	1
ZC2HC1B	5.23485779762922e-16	9.28504180100655	0	1	1
PLAGL1	5.23485779762922e-16	9.28504180100655	0	1	1
RP1-91J24.3	5.23485779762922e-16	9.28504180100655	0	1	1
EPM2A	5.23485779762922e-16	9.28504180100655	0	1	1
RP3-466P17.1	5.23485779762922e-16	9.28504180100655	0	1	1
RP3-466P17.2	5.23485779762922e-16	9.28504180100655	0	1	1
FBXO30	5.23485779762922e-16	9.28504180100655	0	1	1
RP11-545I5.3	5.23485779762922e-16	9.28504180100655	0	1	1
SHPRH	5.23485779762922e-16	9.28504180100655	0	1	1
GRM1	5.23485779762922e-16	9.28504180100655	0	1	1
ADGB	5.23485779762922e-16	9.28504180100655	0	1	1
STXBP5-AS1	5.23485779762922e-16	9.28504180100655	0	1	1
RP11-497D6.5	5.23485779762922e-16	9.28504180100655	0	1	1
RP3-337D23.3	5.23485779762922e-16	9.28504180100655	0	1	1
STXBP5	5.23485779762922e-16	9.28504180100655	0	1	1
RP11-361F15.2	5.23485779762922e-16	9.28504180100655	0	1	1
SAMD5	5.23485779762922e-16	9.28504180100655	0	1	1
UST	5.23485779762922e-16	9.28504180100655	0	1	1
RP1-111D6.3	5.23485779762922e-16	9.28504180100655	0	1	1
TAB2	5.23485779762922e-16	9.28504180100655	0	1	1
RP1-111D6.2	5.23485779762922e-16	9.28504180100655	0	1	1
SUMO4	5.23485779762922e-16	9.28504180100655	0	1	1
ZC3H12D	5.23485779762922e-16	9.28504180100655	0	1	1
GINM1	5.23485779762922e-16	9.28504180100655	0	1	1
RP1-12G14.6	5.23485779762922e-16	9.28504180100655	0	1	1
RP1-12G14.7	5.23485779762922e-16	9.28504180100655	0	1	1
KATNA1	5.23485779762922e-16	9.28504180100655	0	1	1
LATS1	5.23485779762922e-16	9.28504180100655	0	1	1
NUP43	5.23485779762922e-16	9.28504180100655	0	1	1
RP11-350J20.5	5.23485779762922e-16	9.28504180100655	0	1	1
LRP11	5.23485779762922e-16	9.28504180100655	0	1	1
RP11-350J20.12	5.23485779762922e-16	9.28504180100655	0	1	1
RP11-244K5.8	5.23485779762922e-16	9.28504180100655	0	1	1
RAET1E	5.23485779762922e-16	9.28504180100655	0	1	1
RAET1E-AS1	5.23485779762922e-16	9.28504180100655	0	1	1
RAET1G	5.23485779762922e-16	9.28504180100655	0	1	1
ULBP2	5.23485779762922e-16	9.28504180100655	0	1	1
ULBP1	5.23485779762922e-16	9.28504180100655	0	1	1
ULBP3	5.23485779762922e-16	9.28504180100655	0	1	1
PPP1R14C	5.23485779762922e-16	9.28504180100655	0	1	1
IYD	5.23485779762922e-16	9.28504180100655	0	1	1
PLEKHG1	5.23485779762922e-16	9.28504180100655	0	1	1
RP11-136K14.3	5.23485779762922e-16	9.28504180100655	0	1	1
MTHFD1L	5.23485779762922e-16	9.28504180100655	0	1	1
RP1-292B18.3	5.23485779762922e-16	9.28504180100655	0	1	1
AKAP12	5.23485779762922e-16	9.28504180100655	0	1	1
ZBTB2	5.23485779762922e-16	9.28504180100655	0	1	1
RMND1	5.23485779762922e-16	9.28504180100655	0	1	1
C6orf211	5.23485779762922e-16	9.28504180100655	0	1	1
CCDC170	5.23485779762922e-16	9.28504180100655	0	1	1
ESR1	5.23485779762922e-16	9.28504180100655	0	1	1
SYNE1	5.23485779762922e-16	9.28504180100655	0	1	1
SYNE1-AS1	5.23485779762922e-16	9.28504180100655	0	1	1
MYCT1	5.23485779762922e-16	9.28504180100655	0	1	1
VIP	5.23485779762922e-16	9.28504180100655	0	1	1
FBXO5	5.23485779762922e-16	9.28504180100655	0	1	1
RP1-101K10.6	5.23485779762922e-16	9.28504180100655	0	1	1
RGS17	5.23485779762922e-16	9.28504180100655	0	1	1
AL590867.1	5.23485779762922e-16	9.28504180100655	0	1	1
OPRM1	5.23485779762922e-16	9.28504180100655	0	1	1
IPCEF1	5.23485779762922e-16	9.28504180100655	0	1	1
CNKSR3	5.23485779762922e-16	9.28504180100655	0	1	1
TIAM2	5.23485779762922e-16	9.28504180100655	0	1	1
RP11-477D19.2	5.23485779762922e-16	9.28504180100655	0	1	1
TFB1M	5.23485779762922e-16	9.28504180100655	0	1	1
CLDN20	5.23485779762922e-16	9.28504180100655	0	1	1
NOX3	5.23485779762922e-16	9.28504180100655	0	1	1
RP11-230C9.4	5.23485779762922e-16	9.28504180100655	0	1	1
RP11-230C9.2	5.23485779762922e-16	9.28504180100655	0	1	1
RP11-230C9.3	5.23485779762922e-16	9.28504180100655	0	1	1
RP1-137K2.2	5.23485779762922e-16	9.28504180100655	0	1	1
RP5-933K21.3	5.23485779762922e-16	9.28504180100655	0	1	1
ZDHHC14	5.23485779762922e-16	9.28504180100655	0	1	1
RP11-52J3.3	5.23485779762922e-16	9.28504180100655	0	1	1
RP11-52J3.2	5.23485779762922e-16	9.28504180100655	0	1	1
RP3-403L10.3	5.23485779762922e-16	9.28504180100655	0	1	1
SYNJ2	5.23485779762922e-16	9.28504180100655	0	1	1
SERAC1	5.23485779762922e-16	9.28504180100655	0	1	1
GTF2H5	5.23485779762922e-16	9.28504180100655	0	1	1
RP11-732M18.3	5.23485779762922e-16	9.28504180100655	0	1	1
TULP4	5.23485779762922e-16	9.28504180100655	0	1	1
SYTL3	5.23485779762922e-16	9.28504180100655	0	1	1
EZR-AS1	5.23485779762922e-16	9.28504180100655	0	1	1
C6orf99	5.23485779762922e-16	9.28504180100655	0	1	1
RSPH3	5.23485779762922e-16	9.28504180100655	0	1	1
RP1-111C20.4	5.23485779762922e-16	9.28504180100655	0	1	1
RP1-111C20.3	5.23485779762922e-16	9.28504180100655	0	1	1
RP11-13P5.1	5.23485779762922e-16	9.28504180100655	0	1	1
RP3-393E18.2	5.23485779762922e-16	9.28504180100655	0	1	1
ACAT2	5.23485779762922e-16	9.28504180100655	0	1	1
PNLDC1	5.23485779762922e-16	9.28504180100655	0	1	1
IGF2R	5.23485779762922e-16	9.28504180100655	0	1	1
AIRN	5.23485779762922e-16	9.28504180100655	0	1	1
RP11-288H12.4	5.23485779762922e-16	9.28504180100655	0	1	1
SLC22A1	5.23485779762922e-16	9.28504180100655	0	1	1
SLC22A2	5.23485779762922e-16	9.28504180100655	0	1	1
SLC22A3	5.23485779762922e-16	9.28504180100655	0	1	1
LPA	5.23485779762922e-16	9.28504180100655	0	1	1
PLG	5.23485779762922e-16	9.28504180100655	0	1	1
RP11-235G24.3	5.23485779762922e-16	9.28504180100655	0	1	1
RP3-428L16.1	5.23485779762922e-16	9.28504180100655	0	1	1
RP3-428L16.2	5.23485779762922e-16	9.28504180100655	0	1	1
MAP3K4	5.23485779762922e-16	9.28504180100655	0	1	1
AGPAT4	5.23485779762922e-16	9.28504180100655	0	1	1
PARK2	5.23485779762922e-16	9.28504180100655	0	1	1
PACRG	5.23485779762922e-16	9.28504180100655	0	1	1
CAHM	5.23485779762922e-16	9.28504180100655	0	1	1
RP5-826L7.1	5.23485779762922e-16	9.28504180100655	0	1	1
RP1-230L10.1	5.23485779762922e-16	9.28504180100655	0	1	1
RP1-155D22.2	5.23485779762922e-16	9.28504180100655	0	1	1
RP1-155D22.1	5.23485779762922e-16	9.28504180100655	0	1	1
PDE10A	5.23485779762922e-16	9.28504180100655	0	1	1
RP11-252P19.2	5.23485779762922e-16	9.28504180100655	0	1	1
SDIM1	5.23485779762922e-16	9.28504180100655	0	1	1
T	5.23485779762922e-16	9.28504180100655	0	1	1
RP1-168L15.5	5.23485779762922e-16	9.28504180100655	0	1	1
RPS6KA2	5.23485779762922e-16	9.28504180100655	0	1	1
Z98049.1	5.23485779762922e-16	9.28504180100655	0	1	1
RP11-514O12.4	5.23485779762922e-16	9.28504180100655	0	1	1
RP1-167A14.2	5.23485779762922e-16	9.28504180100655	0	1	1
FGFR1OP	5.23485779762922e-16	9.28504180100655	0	1	1
CCR6	5.23485779762922e-16	9.28504180100655	0	1	1
TCP10L2	5.23485779762922e-16	9.28504180100655	0	1	1
TCP10	5.23485779762922e-16	9.28504180100655	0	1	1
C6orf123	5.23485779762922e-16	9.28504180100655	0	1	1
MLLT4	5.23485779762922e-16	9.28504180100655	0	1	1
RP3-470B24.5	5.23485779762922e-16	9.28504180100655	0	1	1
KIF25-AS1	5.23485779762922e-16	9.28504180100655	0	1	1
KIF25	5.23485779762922e-16	9.28504180100655	0	1	1
FRMD1	5.23485779762922e-16	9.28504180100655	0	1	1
RP11-503C24.4	5.23485779762922e-16	9.28504180100655	0	1	1
SMOC2	5.23485779762922e-16	9.28504180100655	0	1	1
RP3-495K2.1	5.23485779762922e-16	9.28504180100655	0	1	1
XXyac-YX65C7-A.2	5.23485779762922e-16	9.28504180100655	0	1	1
THBS2	5.23485779762922e-16	9.28504180100655	0	1	1
RP1-137D17.2	5.23485779762922e-16	9.28504180100655	0	1	1
WDR27	5.23485779762922e-16	9.28504180100655	0	1	1
C6orf120	5.23485779762922e-16	9.28504180100655	0	1	1
RP1-266L20.2	5.23485779762922e-16	9.28504180100655	0	1	1
RP1-266L20.4	5.23485779762922e-16	9.28504180100655	0	1	1
TCTE3	5.23485779762922e-16	9.28504180100655	0	1	1
ERMARD	5.23485779762922e-16	9.28504180100655	0	1	1
LINC00242	5.23485779762922e-16	9.28504180100655	0	1	1
LINC00574	5.23485779762922e-16	9.28504180100655	0	1	1
RP11-302L19.1	5.23485779762922e-16	9.28504180100655	0	1	1
RP5-894D12.5	5.23485779762922e-16	9.28504180100655	0	1	1
DLL1	5.23485779762922e-16	9.28504180100655	0	1	1
FAM120B	5.23485779762922e-16	9.28504180100655	0	1	1
RP5-894D12.4	5.23485779762922e-16	9.28504180100655	0	1	1
XX-C2158C12.1	5.23485779762922e-16	9.28504180100655	0	1	1
XX-C2158C12.2	5.23485779762922e-16	9.28504180100655	0	1	1
AC093627.9	5.23485779762922e-16	9.28504180100655	0	1	1
AC093627.10	5.23485779762922e-16	9.28504180100655	0	1	1
FAM20C	5.23485779762922e-16	9.28504180100655	0	1	1
AC187652.1	5.23485779762922e-16	9.28504180100655	0	1	1
AC226118.1	5.23485779762922e-16	9.28504180100655	0	1	1
PDGFA	5.23485779762922e-16	9.28504180100655	0	1	1
PRKAR1B	5.23485779762922e-16	9.28504180100655	0	1	1
HEATR2	5.23485779762922e-16	9.28504180100655	0	1	1
SUN1	5.23485779762922e-16	9.28504180100655	0	1	1
GET4	5.23485779762922e-16	9.28504180100655	0	1	1
RP11-449P15.2	5.23485779762922e-16	9.28504180100655	0	1	1
COX19	5.23485779762922e-16	9.28504180100655	0	1	1
CYP2W1	5.23485779762922e-16	9.28504180100655	0	1	1
AC073957.15	5.23485779762922e-16	9.28504180100655	0	1	1
GPR146	5.23485779762922e-16	9.28504180100655	0	1	1
RP11-449P15.1	5.23485779762922e-16	9.28504180100655	0	1	1
AC091729.7	5.23485779762922e-16	9.28504180100655	0	1	1
GPER1	5.23485779762922e-16	9.28504180100655	0	1	1
AC091729.9	5.23485779762922e-16	9.28504180100655	0	1	1
MICALL2	5.23485779762922e-16	9.28504180100655	0	1	1
AC102953.4	5.23485779762922e-16	9.28504180100655	0	1	1
RP11-1246C19.1	5.23485779762922e-16	9.28504180100655	0	1	1
INTS1	5.23485779762922e-16	9.28504180100655	0	1	1
AC102953.6	5.23485779762922e-16	9.28504180100655	0	1	1
MAFK	5.23485779762922e-16	9.28504180100655	0	1	1
TMEM184A	5.23485779762922e-16	9.28504180100655	0	1	1
PSMG3	5.23485779762922e-16	9.28504180100655	0	1	1
PSMG3-AS1	5.23485779762922e-16	9.28504180100655	0	1	1
AC074389.5	5.23485779762922e-16	9.28504180100655	0	1	1
ELFN1	5.23485779762922e-16	9.28504180100655	0	1	1
AC074389.9	5.23485779762922e-16	9.28504180100655	0	1	1
AC110781.3	5.23485779762922e-16	9.28504180100655	0	1	1
FTSJ2	5.23485779762922e-16	9.28504180100655	0	1	1
SNX8	5.23485779762922e-16	9.28504180100655	0	1	1
EIF3B	5.23485779762922e-16	9.28504180100655	0	1	1
CHST12	5.23485779762922e-16	9.28504180100655	0	1	1
AC004840.9	5.23485779762922e-16	9.28504180100655	0	1	1
BRAT1	5.23485779762922e-16	9.28504180100655	0	1	1
IQCE	5.23485779762922e-16	9.28504180100655	0	1	1
TTYH3	5.23485779762922e-16	9.28504180100655	0	1	1
AMZ1	5.23485779762922e-16	9.28504180100655	0	1	1
GNA12	5.23485779762922e-16	9.28504180100655	0	1	1
CARD11	5.23485779762922e-16	9.28504180100655	0	1	1
AC004906.3	5.23485779762922e-16	9.28504180100655	0	1	1
AC024028.1	5.23485779762922e-16	9.28504180100655	0	1	1
SDK1	5.23485779762922e-16	9.28504180100655	0	1	1
AP5Z1	5.23485779762922e-16	9.28504180100655	0	1	1
RADIL	5.23485779762922e-16	9.28504180100655	0	1	1
PAPOLB	5.23485779762922e-16	9.28504180100655	0	1	1
RBAK-RBAKDN	5.23485779762922e-16	9.28504180100655	0	1	1
RBAKDN	5.23485779762922e-16	9.28504180100655	0	1	1
SLC29A4	5.23485779762922e-16	9.28504180100655	0	1	1
TNRC18	5.23485779762922e-16	9.28504180100655	0	1	1
AC093620.5	5.23485779762922e-16	9.28504180100655	0	1	1
AC092171.2	5.23485779762922e-16	9.28504180100655	0	1	1
RP11-1275H24.2	5.23485779762922e-16	9.28504180100655	0	1	1
RP11-1275H24.1	5.23485779762922e-16	9.28504180100655	0	1	1
RP11-1275H24.3	5.23485779762922e-16	9.28504180100655	0	1	1
FBXL18	5.23485779762922e-16	9.28504180100655	0	1	1
AC092171.4	5.23485779762922e-16	9.28504180100655	0	1	1
CTB-161C1.1	5.23485779762922e-16	9.28504180100655	0	1	1
FSCN1	5.23485779762922e-16	9.28504180100655	0	1	1
OCM	5.23485779762922e-16	9.28504180100655	0	1	1
RSPH10B	5.23485779762922e-16	9.28504180100655	0	1	1
PMS2	5.23485779762922e-16	9.28504180100655	0	1	1
ANKRD61	5.23485779762922e-16	9.28504180100655	0	1	1
AC004895.4	5.23485779762922e-16	9.28504180100655	0	1	1
USP42	5.23485779762922e-16	9.28504180100655	0	1	1
CYTH3	5.23485779762922e-16	9.28504180100655	0	1	1
FAM220A	5.23485779762922e-16	9.28504180100655	0	1	1
DAGLB	5.23485779762922e-16	9.28504180100655	0	1	1
KDELR2	5.23485779762922e-16	9.28504180100655	0	1	1
FLJ20306	5.23485779762922e-16	9.28504180100655	0	1	1
GRID2IP	5.23485779762922e-16	9.28504180100655	0	1	1
ZDHHC4	5.23485779762922e-16	9.28504180100655	0	1	1
AC079742.4	5.23485779762922e-16	9.28504180100655	0	1	1
C7orf26	5.23485779762922e-16	9.28504180100655	0	1	1
ZNF853	5.23485779762922e-16	9.28504180100655	0	1	1
RP11-611L7.1	5.23485779762922e-16	9.28504180100655	0	1	1
AC073343.13	5.23485779762922e-16	9.28504180100655	0	1	1
AC073343.1	5.23485779762922e-16	9.28504180100655	0	1	1
ZNF12	5.23485779762922e-16	9.28504180100655	0	1	1
RSPH10B2	5.23485779762922e-16	9.28504180100655	0	1	1
CCZ1B	5.23485779762922e-16	9.28504180100655	0	1	1
C1GALT1	5.23485779762922e-16	9.28504180100655	0	1	1
COL28A1	5.23485779762922e-16	9.28504180100655	0	1	1
RP5-1159O4.2	5.23485779762922e-16	9.28504180100655	0	1	1
RP5-1159O4.1	5.23485779762922e-16	9.28504180100655	0	1	1
RP5-1007H16.1	5.23485779762922e-16	9.28504180100655	0	1	1
RPA3-AS1	5.23485779762922e-16	9.28504180100655	0	1	1
AC007161.5	5.23485779762922e-16	9.28504180100655	0	1	1
AC009473.1	5.23485779762922e-16	9.28504180100655	0	1	1
AC006042.7	5.23485779762922e-16	9.28504180100655	0	1	1
GLCCI1	5.23485779762922e-16	9.28504180100655	0	1	1
ICA1	5.23485779762922e-16	9.28504180100655	0	1	1
AC006042.6	5.23485779762922e-16	9.28504180100655	0	1	1
AC007009.1	5.23485779762922e-16	9.28504180100655	0	1	1
RP5-855F16.1	5.23485779762922e-16	9.28504180100655	0	1	1
THSD7A	5.23485779762922e-16	9.28504180100655	0	1	1
AC004160.4	5.23485779762922e-16	9.28504180100655	0	1	1
TMEM106B	5.23485779762922e-16	9.28504180100655	0	1	1
VWDE	5.23485779762922e-16	9.28504180100655	0	1	1
SCIN	5.23485779762922e-16	9.28504180100655	0	1	1
AC011891.5	5.23485779762922e-16	9.28504180100655	0	1	1
AC011288.2	5.23485779762922e-16	9.28504180100655	0	1	1
ETV1	5.23485779762922e-16	9.28504180100655	0	1	1
DGKB	5.23485779762922e-16	9.28504180100655	0	1	1
AGMO	5.23485779762922e-16	9.28504180100655	0	1	1
RP11-196O16.1	5.23485779762922e-16	9.28504180100655	0	1	1
ISPD	5.23485779762922e-16	9.28504180100655	0	1	1
ISPD-AS1	5.23485779762922e-16	9.28504180100655	0	1	1
SOSTDC1	5.23485779762922e-16	9.28504180100655	0	1	1
GS1-166A23.1	5.23485779762922e-16	9.28504180100655	0	1	1
LRRC72	5.23485779762922e-16	9.28504180100655	0	1	1
GS1-166A23.2	5.23485779762922e-16	9.28504180100655	0	1	1
ANKMY2	5.23485779762922e-16	9.28504180100655	0	1	1
AC073333.8	5.23485779762922e-16	9.28504180100655	0	1	1
TSPAN13	5.23485779762922e-16	9.28504180100655	0	1	1
AGR2	5.23485779762922e-16	9.28504180100655	0	1	1
AGR3	5.23485779762922e-16	9.28504180100655	0	1	1
AC003075.4	5.23485779762922e-16	9.28504180100655	0	1	1
AHR	5.23485779762922e-16	9.28504180100655	0	1	1
AC019117.2	5.23485779762922e-16	9.28504180100655	0	1	1
AC017060.1	5.23485779762922e-16	9.28504180100655	0	1	1
PRPS1L1	5.23485779762922e-16	9.28504180100655	0	1	1
HDAC9	5.23485779762922e-16	9.28504180100655	0	1	1
AC010082.2	5.23485779762922e-16	9.28504180100655	0	1	1
AC004744.3	5.23485779762922e-16	9.28504180100655	0	1	1
TWIST1	5.23485779762922e-16	9.28504180100655	0	1	1
TWISTNB	5.23485779762922e-16	9.28504180100655	0	1	1
MACC1	5.23485779762922e-16	9.28504180100655	0	1	1
AC099342.1	5.23485779762922e-16	9.28504180100655	0	1	1
CTA-293F17.1	5.23485779762922e-16	9.28504180100655	0	1	1
ITGB8	5.23485779762922e-16	9.28504180100655	0	1	1
ABCB5	5.23485779762922e-16	9.28504180100655	0	1	1
DNAH11	5.23485779762922e-16	9.28504180100655	0	1	1
CDCA7L	5.23485779762922e-16	9.28504180100655	0	1	1
RAPGEF5	5.23485779762922e-16	9.28504180100655	0	1	1
STEAP1B	5.23485779762922e-16	9.28504180100655	0	1	1
AC002480.3	5.23485779762922e-16	9.28504180100655	0	1	1
AC002480.4	5.23485779762922e-16	9.28504180100655	0	1	1
AC002480.2	5.23485779762922e-16	9.28504180100655	0	1	1
AC073072.5	5.23485779762922e-16	9.28504180100655	0	1	1
IL6	5.23485779762922e-16	9.28504180100655	0	1	1
AC005682.8	5.23485779762922e-16	9.28504180100655	0	1	1
KLHL7-AS1	5.23485779762922e-16	9.28504180100655	0	1	1
KLHL7	5.23485779762922e-16	9.28504180100655	0	1	1
NUPL2	5.23485779762922e-16	9.28504180100655	0	1	1
AC005082.12	5.23485779762922e-16	9.28504180100655	0	1	1
GPNMB	5.23485779762922e-16	9.28504180100655	0	1	1
IGF2BP3	5.23485779762922e-16	9.28504180100655	0	1	1
CCDC126	5.23485779762922e-16	9.28504180100655	0	1	1
FAM221A	5.23485779762922e-16	9.28504180100655	0	1	1
STK31	5.23485779762922e-16	9.28504180100655	0	1	1
AC009508.1	5.23485779762922e-16	9.28504180100655	0	1	1
NPY	5.23485779762922e-16	9.28504180100655	0	1	1
MPP6	5.23485779762922e-16	9.28504180100655	0	1	1
DFNA5	5.23485779762922e-16	9.28504180100655	0	1	1
OSBPL3	5.23485779762922e-16	9.28504180100655	0	1	1
C7orf31	5.23485779762922e-16	9.28504180100655	0	1	1
